,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
404,2010-02-20,14672.741066314633,-1003.5068674429168,29898.839636473745,14672.741066314633,14672.741066314633,-333.633827182206,-333.633827182206,-333.633827182206,-6478.464914936157,-6478.464914936157,-6478.464914936157,6144.83108775395,6144.83108775395,6144.83108775395,0.0,0.0,0.0,14339.107239132427
405,2010-02-21,14740.583914629124,4515.394421815067,37607.948252125956,14740.583914629124,14740.583914629124,5304.585675635422,5304.585675635422,5304.585675635422,-674.6115186197405,-674.6115186197405,-674.6115186197405,5979.197194255164,5979.197194255164,5979.197194255164,0.0,0.0,0.0,20045.169590264544
406,2010-02-22,14808.426762943613,7410.574195757421,37332.85767103943,14808.426762943613,14808.426762943613,8028.4448026749715,8028.4448026749715,8028.4448026749715,2220.8449841640004,2220.8449841640004,2220.8449841640004,5807.599818510969,5807.599818510969,5807.599818510969,0.0,0.0,0.0,22836.871565618585
407,2010-02-23,14878.607658782497,6558.615213080795,36635.86347640519,14878.607658782497,14878.607658782497,6952.289532473462,6952.289532473462,6952.289532473462,1317.7282325198776,1317.7282325198776,1317.7282325198776,5634.561299953584,5634.561299953584,5634.561299953584,0.0,0.0,0.0,21830.897191255957
408,2010-02-24,14948.788554621387,5122.890835067642,36666.39954779364,14948.788554621387,14948.788554621387,6655.088241853251,6655.088241853251,6655.088241853251,1190.393974056224,1190.393974056224,1190.393974056224,5464.694267797027,5464.694267797027,5464.694267797027,0.0,0.0,0.0,21603.876796474637
409,2010-02-25,15018.969450460272,9036.475566121298,39123.77695108889,15018.969450460272,15018.969450460272,8667.283384034268,8667.283384034268,8667.283384034268,3364.7249293568493,3364.7249293568493,3364.7249293568493,5302.558454677417,5302.558454677417,5302.558454677417,0.0,0.0,0.0,23686.25283449454
410,2010-02-26,15089.150346299157,3450.9929994857657,34939.40723095389,15089.150346299157,15089.150346299157,4211.902935095592,4211.902935095592,4211.902935095592,-940.6156865465599,-940.6156865465599,-940.6156865465599,5152.518621642151,5152.518621642151,5152.518621642151,0.0,0.0,0.0,19301.05328139475
411,2010-02-27,15159.331242138043,-1739.224613058759,28233.636476962274,15159.331242138043,15159.331242138043,-1459.8569642264417,-1459.8569642264417,-1459.8569642264417,-6478.464914936605,-6478.464914936605,-6478.464914936605,5018.607950710164,5018.607950710164,5018.607950710164,0.0,0.0,0.0,13699.474277911602
412,2010-02-28,15229.512137976928,3772.245976688774,34413.55964924191,15229.512137976928,15229.512137976928,4229.789568959291,4229.789568959291,4229.789568959291,-674.6115186144631,-674.6115186144631,-674.6115186144631,4904.401087573753,4904.401087573753,4904.401087573753,0.0,0.0,0.0,19459.301706936218
413,2010-03-01,15299.69303381581,5585.083060158555,37141.51376245467,15299.69303381581,15299.69303381581,7033.745701275865,7033.745701275865,7033.745701275865,2220.844984162037,2220.844984162037,2220.844984162037,4812.900717113827,4812.900717113827,4812.900717113827,0.0,0.0,0.0,22333.438735091677
414,2010-03-02,15369.873929654696,6275.656305845695,36856.13030999066,15369.873929654696,15369.873929654696,6064.16937015084,6064.16937015084,6064.16937015084,1317.728232521127,1317.728232521127,1317.728232521127,4746.441137629711,4746.441137629711,4746.441137629711,0.0,0.0,0.0,21434.043299805537
415,2010-03-03,15440.054825493586,5645.096013598292,36980.543182311085,15440.054825493586,15440.054825493586,5897.005753147476,5897.005753147476,5897.005753147476,1190.3939740595404,1190.3939740595404,1190.3939740595404,4706.611779087934,4706.611779087934,4706.611779087934,0.0,0.0,0.0,21337.06057864106
416,2010-03-04,15510.23572133247,7834.059551255297,38693.91280321341,15510.23572133247,15510.23572133247,8058.927931652944,8058.927931652944,8058.927931652944,3364.7249293599803,3364.7249293599803,3364.7249293599803,4694.203002292963,4694.203002292963,4694.203002292963,0.0,0.0,0.0,23569.163652985415
417,2010-03-05,15580.416617171355,4268.19393379022,34569.897983426235,15580.416617171355,15580.416617171355,3768.560151785508,3768.560151785508,3768.560151785508,-940.615686540359,-940.615686540359,-940.615686540359,4709.1758383258675,4709.1758383258675,4709.1758383258675,0.0,0.0,0.0,19348.97676895686
418,2010-03-06,15650.597513010238,-981.1519001398642,29653.804941783506,15650.597513010238,15650.597513010238,-1727.8083133265845,-1727.8083133265845,-1727.8083133265845,-6478.4649149372935,-6478.4649149372935,-6478.4649149372935,4750.65660161071,4750.65660161071,4750.65660161071,0.0,0.0,0.0,13922.789199683653
419,2010-03-07,15720.778408849123,4052.233476192484,35266.14339776187,15720.778408849123,15720.778408849123,4142.345038930874,4142.345038930874,4142.345038930874,-674.6115186233995,-674.6115186233995,-674.6115186233995,4816.956557554274,4816.956557554274,4816.956557554274,0.0,0.0,0.0,19863.123447779995
420,2010-03-08,15790.959304688007,7821.615689308754,38986.17594501962,15790.959304688007,15790.959304688007,7126.461053882319,7126.461053882319,7126.461053882319,2220.8449841627435,2220.8449841627435,2220.8449841627435,4905.6160697195755,4905.6160697195755,4905.6160697195755,0.0,0.0,0.0,22917.420358570325
421,2010-03-09,15861.140200526897,6229.48764748262,37362.34995366741,15861.140200526897,15861.140200526897,6331.2001472458405,6331.2001472458405,6331.2001472458405,1317.7282325186484,1317.7282325186484,1317.7282325186484,5013.471914727192,5013.471914727192,5013.471914727192,0.0,0.0,0.0,22192.340347772737
422,2010-03-10,15931.321096365782,7426.953428055513,37222.21126862861,15931.321096365782,15931.321096365782,6327.139731754113,6327.139731754113,6327.139731754113,1190.3939740628566,1190.3939740628566,1190.3939740628566,5136.745757691255,5136.745757691255,5136.745757691255,0.0,0.0,0.0,22258.460828119896
423,2010-03-11,16001.501992204665,9052.554648731204,40348.42980470459,16001.501992204665,16001.501992204665,8635.876077236855,8635.876077236855,8635.876077236855,3364.724929353349,3364.724929353349,3364.724929353349,5271.1511478835055,5271.1511478835055,5271.1511478835055,0.0,0.0,0.0,24637.378069441518
424,2010-03-12,16071.68288804355,4735.467175702178,36103.9023690913,16071.68288804355,16071.68288804355,4471.400155781514,4471.400155781514,4471.400155781514,-940.6156865261238,-940.6156865261238,-940.6156865261238,5412.015842307636,5412.015842307636,5412.015842307636,0.0,0.0,0.0,20543.083043825063
425,2010-03-13,16141.863783882434,-129.22360718509682,30094.845157628093,16141.863783882434,16141.863783882434,-924.0491045493528,-924.0491045493528,-924.0491045493528,-6478.464914935387,-6478.464914935387,-6478.464914935387,5554.4158103860345,5554.4158103860345,5554.4158103860345,0.0,0.0,0.0,15217.814679333082
426,2010-03-14,16212.044679721317,5951.189458067843,37984.39058844282,16212.044679721317,16212.044679721317,5018.705410791144,5018.705410791144,5018.705410791144,-674.611518618353,-674.611518618353,-674.611518618353,5693.316929409497,5693.316929409497,5693.316929409497,0.0,0.0,0.0,21230.75009051246
427,2010-03-15,16282.225575560205,9648.33346817952,39328.80136341211,16282.225575560205,16282.225575560205,8044.565141882824,8044.565141882824,8044.565141882824,2220.844984162722,2220.844984162722,2220.844984162722,5823.720157720101,5823.720157720101,5823.720157720101,0.0,0.0,0.0,24326.79071744303
428,2010-03-16,16352.406471468865,9055.2254376573,38495.58753428308,16352.406471468865,16352.406471468865,7258.534109680334,7258.534109680334,7258.534109680334,1317.7282325198978,1317.7282325198978,1317.7282325198978,5940.805877160434,5940.805877160434,5940.805877160434,0.0,0.0,0.0,23610.9405811492
429,2010-03-17,16422.58736737751,9805.304058203797,38602.88403841271,16422.58736737751,16422.58736737751,7230.467104591697,7230.467104591697,7230.467104591697,1190.3939740600356,1190.3939740600356,1190.3939740600356,6040.07313053166,6040.07313053166,6040.07313053166,0.0,0.0,0.0,23653.054471969204
430,2010-03-18,16492.768263286165,10663.935673851342,41867.373849152566,16492.768263286165,16492.768263286165,9482.194571590913,9482.194571590913,9482.194571590913,3364.7249293582395,3364.7249293582395,3364.7249293582395,6117.469642232673,6117.469642232673,6117.469642232673,0.0,0.0,0.0,25974.96283487708
431,2010-03-19,16562.94915919481,6550.352797216849,36365.11186757712,16562.94915919481,16562.94915919481,5228.893108989042,5228.893108989042,5228.893108989042,-940.6156865345318,-940.6156865345318,-940.6156865345318,6169.508795523573,6169.508795523573,6169.508795523573,0.0,0.0,0.0,21791.842268183853
432,2010-03-20,16633.130055103466,1947.5327040665188,31717.384174655974,16633.130055103466,16633.130055103466,-285.094775962617,-285.094775962617,-285.094775962617,-6478.464914935836,-6478.464914935836,-6478.464914935836,6193.37013897322,6193.37013897322,6193.37013897322,0.0,0.0,0.0,16348.035279140848
433,2010-03-21,16703.310951012118,6727.711759001352,38139.29065882726,16703.310951012118,16703.310951012118,5512.36897656627,5512.36897656627,5512.36897656627,-674.6115186133063,-674.6115186133063,-674.6115186133063,6186.980495179576,6186.980495179576,6186.980495179576,0.0,0.0,0.0,22215.67992757839
434,2010-03-22,16773.491846920762,9024.844356788355,41157.864003258604,16773.491846920762,16773.491846920762,8369.91831548808,8369.91831548808,8369.91831548808,2220.844984164642,2220.844984164642,2220.844984164642,6149.073331323437,6149.073331323437,6149.073331323437,0.0,0.0,0.0,25143.410162408843
435,2010-03-23,16843.67274282942,9378.179933157242,38805.763618608515,16843.67274282942,16843.67274282942,7396.952938084342,7396.952938084342,7396.952938084342,1317.7282325181795,1317.7282325181795,1317.7282325181795,6079.224705566163,6079.224705566163,6079.224705566163,0.0,0.0,0.0,24240.625680913763
436,2010-03-24,16913.85363873807,8533.660289013396,38943.1736262388,16913.85363873807,16913.85363873807,7168.258779794267,7168.258779794267,7168.258779794267,1190.393974058574,1190.393974058574,1190.393974058574,5977.864805735693,5977.864805735693,5977.864805735693,0.0,0.0,0.0,24082.112418532335
437,2010-03-25,16984.034534646722,10308.634915742126,41096.324864755254,16984.034534646722,16984.034534646722,9210.989755161952,9210.989755161952,9210.989755161952,3364.724929356489,3364.724929356489,3364.724929356489,5846.264825805463,5846.264825805463,5846.264825805463,0.0,0.0,0.0,26195.024289808673
438,2010-03-26,17054.215430555374,7807.536726139557,36474.37139263286,17054.215430555374,17054.215430555374,4745.883972759259,4745.883972759259,4745.883972759259,-940.6156865429389,-940.6156865429389,-940.6156865429389,5686.499659302199,5686.499659302199,5686.499659302199,0.0,0.0,0.0,21800.099403314634
439,2010-03-27,17124.396326464022,1356.0758521370958,30724.426982245026,17124.396326464022,17124.396326464022,-977.0773101259024,-977.0773101259024,-977.0773101259024,-6478.464914933929,-6478.464914933929,-6478.464914933929,5501.387604808027,5501.387604808027,5501.387604808027,0.0,0.0,0.0,16147.31901633812
440,2010-03-28,17194.577222372674,6727.367207263424,37216.228706261834,17194.577222372674,17194.577222372674,4619.797437031775,4619.797437031775,4619.797437031775,-674.6115186220125,-674.6115186220125,-674.6115186220125,5294.4089556537865,5294.4089556537865,5294.4089556537865,0.0,0.0,0.0,21814.37465940445
441,2010-03-29,17264.758118281326,9029.790162839128,39316.618044472234,17264.758118281326,17264.758118281326,7290.450947666663,7290.450947666663,7290.450947666663,2220.844984163407,2220.844984163407,2220.844984163407,5069.605963503254,5069.605963503254,5069.605963503254,0.0,0.0,0.0,24555.209065947987
442,2010-03-30,17334.939014189982,7644.2095766233515,38409.91717188342,17334.939014189982,17334.939014189982,6149.195437857559,6149.195437857559,6149.195437857559,1317.7282325194292,1317.7282325194292,1317.7282325194292,4831.46720533813,4831.46720533813,4831.46720533813,0.0,0.0,0.0,23484.13445204754
443,2010-03-31,17405.119910098634,7149.583718885462,38718.580011950304,17405.119910098634,17405.119910098634,5775.193803657996,5775.193803657996,5775.193803657996,1190.3939740618912,1190.3939740618912,1190.3939740618912,4584.799829596106,4584.799829596106,4584.799829596106,0.0,0.0,0.0,23180.31371375663
444,2010-04-01,17475.300806007283,9943.131988590238,39829.70213614662,17475.300806007283,17475.300806007283,7699.318425943635,7699.318425943635,7699.318425943635,3364.724929356499,3364.724929356499,3364.724929356499,4334.593496587136,4334.593496587136,4334.593496587136,0.0,0.0,0.0,25174.619231950917
445,2010-04-02,17545.481701915935,6720.129357369636,34886.89096817494,17545.481701915935,17545.481701915935,3145.2643648325766,3145.2643648325766,3145.2643648325766,-940.6156865287043,-940.6156865287043,-940.6156865287043,4085.880051361281,4085.880051361281,4085.880051361281,0.0,0.0,0.0,20690.74606674851
446,2010-04-03,17615.662597824587,186.37444041242043,30307.3242078703,17615.662597824587,17615.662597824587,-2634.871847463688,-2634.871847463688,-2634.871847463688,-6478.464914936975,-6478.464914936975,-6478.464914936975,3843.5930674732876,3843.5930674732876,3843.5930674732876,0.0,0.0,0.0,14980.790750360899
447,2010-04-04,17685.843493733235,5414.942801348295,35416.18119373232,17685.843493733235,17685.843493733235,2937.8198567179143,2937.8198567179143,2937.8198567179143,-674.6115186171959,-674.6115186171959,-674.6115186171959,3612.4313753351107,3612.4313753351107,3612.4313753351107,0.0,0.0,0.0,20623.66335045115
448,2010-04-05,17756.024389641887,8761.895841953075,38991.5976922386,17756.024389641887,17756.024389641887,5617.575524568639,5617.575524568639,5617.575524568639,2220.8449841641127,2220.8449841641127,2220.8449841641127,3396.7305404045255,3396.7305404045255,3396.7305404045255,0.0,0.0,0.0,23373.599914210525
449,2010-04-06,17826.205285550546,7171.7948258384495,37772.24678672769,17826.205285550546,17826.205285550546,4518.074221905479,4518.074221905479,4518.074221905479,1317.728232520679,1317.728232520679,1317.728232520679,3200.3459893848,3200.3459893848,3200.3459893848,0.0,0.0,0.0,22344.279507456027
450,2010-04-07,17896.386190644116,6483.6468595493,37553.44183978837,17896.386190644116,17896.386190644116,4216.945079870618,4216.945079870618,4216.945079870618,1190.3939740604296,1190.3939740604296,1190.3939740604296,3026.5511058101906,3026.5511058101906,3026.5511058101906,0.0,0.0,0.0,22113.331270514733
451,2010-04-08,17966.567095737686,8763.183017532587,39242.74404595567,17966.567095737686,17966.567095737686,6242.678071039311,6242.678071039311,6242.678071039311,3364.7249293565087,3364.7249293565087,3364.7249293565087,2877.9531416828036,2877.9531416828036,2877.9531416828036,0.0,0.0,0.0,24209.245166776996
452,2010-04-09,18036.74800083126,4530.158281537096,35769.09139185042,18036.74800083126,18036.74800083126,1815.813547875176,1815.813547875176,1815.813547875176,-940.6156865371117,-940.6156865371117,-940.6156865371117,2756.4292344122873,2756.4292344122873,2756.4292344122873,0.0,0.0,0.0,19852.561548706435
453,2010-04-10,18106.928905924822,-47.89003679047263,29138.62850149111,18106.928905924822,18106.928905924822,-3815.3807195097884,-3815.3807195097884,-3815.3807195097884,-6478.464914935068,-6478.464914935068,-6478.464914935068,2663.084195425279,2663.084195425279,2663.084195425279,0.0,0.0,0.0,14291.548186415033
454,2010-04-11,18177.109811018392,3731.082153974374,34778.147205717316,18177.109811018392,18177.109811018392,1923.6195493327873,1923.6195493327873,1923.6195493327873,-674.6115186121485,-674.6115186121485,-674.6115186121485,2598.2310679449365,2598.2310679449365,2598.2310679449365,0.0,0.0,0.0,20100.72936035118
455,2010-04-12,18247.290716111966,7959.817110021427,37476.12538494175,18247.290716111966,18247.290716111966,4782.2397413986455,4782.2397413986455,4782.2397413986455,2220.844984162878,2220.844984162878,2220.844984162878,2561.394757235768,2561.394757235768,2561.394757235768,0.0,0.0,0.0,23029.530457510613
456,2010-04-13,18317.471621205543,7145.95860810081,37138.572361103754,18317.471621205543,18317.471621205543,3869.0665709403197,3869.0665709403197,3869.0665709403197,1317.72823251896,1317.72823251896,1317.72823251896,2551.33833842136,2551.33833842136,2551.33833842136,0.0,0.0,0.0,22186.53819214586
457,2010-04-14,18387.652526299113,6612.864913722105,37079.660855949565,18387.652526299113,18387.652526299113,3756.504940327939,3756.504940327939,3756.504940327939,1190.3939740623862,1190.3939740623862,1190.3939740623862,2566.1109662655526,2566.1109662655526,2566.1109662655526,0.0,0.0,0.0,22144.157466627054
458,2010-04-15,18457.833431392683,8980.688182066982,39589.71622850409,18457.833431392683,18457.833431392683,5967.84059813915,5967.84059813915,5967.84059813915,3364.7249293547584,3364.7249293547584,3364.7249293547584,2603.115668784392,2603.115668784392,2603.115668784392,0.0,0.0,0.0,24425.67402953183
459,2010-04-16,18528.014336486252,5656.074255683754,35477.89897088111,18528.014336486252,18528.014336486252,1718.57903524667,1718.57903524667,1718.57903524667,-940.6156865415024,-940.6156865415024,-940.6156865415024,2659.194721788172,2659.194721788172,2659.194721788172,0.0,0.0,0.0,20246.59337173292
460,2010-04-17,18598.195241579826,-398.4605570835955,29039.246578256127,18598.195241579826,18598.195241579826,-3747.73512282379,-3747.73512282379,-3747.73512282379,-6478.46491493316,-6478.46491493316,-6478.46491493316,2730.7297921093705,2730.7297921093705,2730.7297921093705,0.0,0.0,0.0,14850.460118756037
461,2010-04-18,18668.37614667339,4411.058861502681,35618.26343885601,18668.37614667339,18668.37614667339,2139.142099909977,2139.142099909977,2139.142099909977,-674.611518634608,-674.611518634608,-674.611518634608,2813.7536185445847,2813.7536185445847,2813.7536185445847,0.0,0.0,0.0,20807.518246583364
462,2010-04-19,18738.55705176696,8358.281311240211,40476.85206200097,18738.55705176696,18738.55705176696,5124.914668108053,5124.914668108053,5124.914668108053,2220.8449841628562,2220.8449841628562,2220.8449841628562,2904.069683945197,2904.069683945197,2904.069683945197,0.0,0.0,0.0,23863.47171987501
463,2010-04-20,18808.737956860536,6993.911726893164,38418.39844725453,18808.737956860536,18808.737956860536,4315.104361020204,4315.104361020204,4315.104361020204,1317.7282325202098,1317.7282325202098,1317.7282325202098,2997.376128499994,2997.376128499994,2997.376128499994,0.0,0.0,0.0,23123.84231788074
464,2010-04-21,18878.91886195411,7884.217746344765,38824.07103768573,18878.91886195411,18878.91886195411,4279.7840428791405,4279.7840428791405,4279.7840428791405,1190.3939740609246,1190.3939740609246,1190.3939740609246,3089.3900688182143,3089.3900688182143,3089.3900688182143,0.0,0.0,0.0,23158.702904833248
465,2010-04-22,18949.09976704768,11029.264154382881,40671.31755971193,18949.09976704768,18949.09976704768,6540.693451205067,6540.693451205067,6540.693451205067,3364.724929353008,3364.724929353008,3364.724929353008,3175.968521852058,3175.968521852058,3175.968521852058,0.0,0.0,0.0,25489.793218252744
466,2010-04-23,19019.28067214125,6314.35660529346,36510.59562724773,19019.28067214125,19019.28067214125,2312.606598758918,2312.606598758918,2312.606598758918,-940.6156865499095,-940.6156865499095,-940.6156865499095,3253.2222853088283,3253.2222853088283,3253.2222853088283,0.0,0.0,0.0,21331.887270900166
467,2010-04-24,19089.46157723482,811.8050174776802,31426.07881828171,19089.46157723482,19089.46157723482,-3160.8455233288278,-3160.8455233288278,-3160.8455233288278,-6478.464914936206,-6478.464914936206,-6478.464914936206,3317.619391607379,3317.619391607379,3317.619391607379,0.0,0.0,0.0,15928.616053905991
468,2010-04-25,19159.642482328392,6475.121010358707,36697.71466096822,19159.642482328392,19159.642482328392,2691.4636029984863,2691.4636029984863,2691.4636029984863,-674.6115186293308,-674.6115186293308,-674.6115186293308,3366.0751216278168,3366.0751216278168,3366.0751216278168,0.0,0.0,0.0,21851.10608532688
469,2010-04-26,19229.823387421962,9921.888830584425,40153.39822308416,19229.823387421962,19229.823387421962,5616.871009713234,5616.871009713234,5616.871009713234,2220.8449841635625,2220.8449841635625,2220.8449841635625,3396.026025549672,3396.026025549672,3396.026025549672,0.0,0.0,0.0,24846.694397135198
470,2010-04-27,19300.004292515536,8550.181476415975,40704.97620057875,19300.004292515536,19300.004292515536,4723.21416839384,4723.21416839384,4723.21416839384,1317.7282325177305,1317.7282325177305,1317.7282325177305,3405.485935876109,3405.485935876109,3405.485935876109,0.0,0.0,0.0,24023.218460909375
471,2010-04-28,19370.185202215715,9315.506024797387,38844.68719721204,19370.185202215715,19370.185202215715,4583.476529167795,4583.476529167795,4583.476529167795,1190.3939740628814,1190.3939740628814,1190.3939740628814,3393.0825551049147,3393.0825551049147,3393.0825551049147,0.0,0.0,0.0,23953.66173138351
472,2010-04-29,19440.366111915904,11686.635593110901,40696.94201565181,19440.366111915904,19440.366111915904,6722.798767649098,6722.798767649098,6722.798767649098,3364.7249293578984,3364.7249293578984,3364.7249293578984,3358.0738382911995,3358.0738382911995,3358.0738382911995,0.0,0.0,0.0,26163.164879565004
473,2010-04-30,19510.547021616083,7182.714407896369,37486.012755730495,19510.547021616083,19510.547021616083,2359.7283620736334,2359.7283620736334,2359.7283620736334,-940.615686539692,-940.615686539692,-940.615686539692,3300.3440486133254,3300.3440486133254,3300.3440486133254,0.0,0.0,0.0,21870.275383689717
474,2010-05-01,19580.72793131627,643.8453626172286,32245.673311953233,19580.72793131627,19580.72793131627,-3258.0848938601175,-3258.0848938601175,-3258.0848938601175,-6478.464914934299,-6478.464914934299,-6478.464914934299,3220.3800210741815,3220.3800210741815,3220.3800210741815,0.0,0.0,0.0,16322.643037456151
475,2010-05-02,19650.90884101645,7824.707054284753,37908.82334114643,19650.90884101645,19650.90884101645,2444.6172861766595,2444.6172861766595,2444.6172861766595,-674.6115186245146,-674.6115186245146,-674.6115186245146,3119.228804801174,3119.228804801174,3119.228804801174,0.0,0.0,0.0,22095.526127193112
476,2010-05-03,19721.089750716637,10095.566897257157,40472.131641341985,19721.089750716637,19721.089750716637,5219.283432066917,5219.283432066917,5219.283432066917,2220.8449841642687,2220.8449841642687,2220.8449841642687,2998.4384479026476,2998.4384479026476,2998.4384479026476,0.0,0.0,0.0,24940.373182783555
477,2010-05-04,19791.270660416823,8304.791199914505,38446.9070618694,19791.270660416823,19791.270660416823,4177.712454221988,4177.712454221988,4177.712454221988,1317.7282325189806,1317.7282325189806,1317.7282325189806,2859.9842217030073,2859.9842217030073,2859.9842217030073,0.0,0.0,0.0,23968.98311463881
478,2010-05-05,19861.451570117013,8756.285488349926,39175.48461753436,19861.451570117013,19861.451570117013,3896.577010588513,3896.577010588513,3896.577010588513,1190.3939740552821,1190.3939740552821,1190.3939740552821,2706.1830365332307,2706.1830365332307,2706.1830365332307,0.0,0.0,0.0,23758.028580705526
479,2010-05-06,19931.63247981719,10519.730446481848,40596.47962744551,19931.63247981719,19931.63247981719,5904.324094074375,5904.324094074375,5904.324094074375,3364.7249293512677,3364.7249293512677,3364.7249293512677,2539.5991647231085,2539.5991647231085,2539.5991647231085,0.0,0.0,0.0,25835.956573891566
480,2010-05-07,20001.813389517378,4432.523746568978,36803.095651377706,20001.813389517378,20001.813389517378,1422.328959999313,1422.328959999313,1422.328959999313,-940.6156865440826,-940.6156865440826,-940.6156865440826,2362.9446465433957,2362.9446465433957,2362.9446465433957,0.0,0.0,0.0,21424.14234951669
481,2010-05-08,20071.99429921756,-61.56093290309334,31162.26032114614,20071.99429921756,20071.99429921756,-4299.48701164684,-4299.48701164684,-4299.48701164684,-6478.464914934749,-6478.464914934749,-6478.464914934749,2178.9779032879087,2178.9779032879087,2178.9779032879087,0.0,0.0,0.0,15772.50728757072
482,2010-05-09,20142.175208917746,3318.8416817140824,36624.25343989949,20142.175208917746,20142.175208917746,1315.7925953350045,1315.7925953350045,1315.7925953350045,-674.6115186194673,-674.6115186194673,-674.6115186194673,1990.4041139544722,1990.4041139544722,1990.4041139544722,0.0,0.0,0.0,21457.967804252752
483,2010-05-10,20212.356118617925,8845.062252468582,39792.25160842198,20212.356118617925,20212.356118617925,4020.6258110506924,4020.6258110506924,4020.6258110506924,2220.8449841623055,2220.8449841623055,2220.8449841623055,1799.7808268883866,1799.7808268883866,1799.7808268883866,0.0,0.0,0.0,24232.98192966862
484,2010-05-11,20282.537028318115,8858.505865580955,39665.06916317458,20282.537028318115,20282.537028318115,2927.1603107656047,2927.1603107656047,2927.1603107656047,1317.7282325209908,1317.7282325209908,1317.7282325209908,1609.4320782446136,1609.4320782446136,1609.4320782446136,0.0,0.0,0.0,23209.69733908372
485,2010-05-12,20352.7179380183,8046.351852410258,37823.90129356522,20352.7179380183,20352.7179380183,2611.767955428222,2611.767955428222,2611.767955428222,1190.3939740538206,1190.3939740538206,1190.3939740538206,1421.3739813744016,1421.3739813744016,1421.3739813744016,0.0,0.0,0.0,22964.485893446523
486,2010-05-13,20422.89884771848,9401.662415030512,40671.37187654305,20422.89884771848,20422.89884771848,4601.979274685522,4601.979274685522,4601.979274685522,3364.7249293543987,3364.7249293543987,3364.7249293543987,1237.254345331124,1237.254345331124,1237.254345331124,0.0,0.0,0.0,25024.878122404
487,2010-05-14,20493.07975741867,4614.861980120484,36474.40082488246,20493.07975741867,20493.07975741867,117.6927028374465,117.6927028374465,117.6927028374465,-940.6156865484733,-940.6156865484733,-940.6156865484733,1058.3083893859196,1058.3083893859196,1058.3083893859196,0.0,0.0,0.0,20610.772460256114
488,2010-05-15,20563.260667118848,-985.5422112857677,29816.01118120115,20563.260667118848,20563.260667118848,-5593.132855284868,-5593.132855284868,-5593.132855284868,-6478.464914935677,-6478.464914935677,-6478.464914935677,885.3320596508091,885.3320596508091,885.3320596508091,0.0,0.0,0.0,14970.12781183398
489,2010-05-16,20633.441576819034,6270.5747171982875,35985.6320689278,20633.441576819034,20633.441576819034,44.062322991961985,44.062322991961985,44.062322991961985,-674.6115186284042,-674.6115186284042,-674.6115186284042,718.673841620366,718.673841620366,718.673841620366,0.0,0.0,0.0,20677.503899810996
490,2010-05-17,20703.622486519216,9403.917405837848,37973.993726334265,20703.622486519216,20703.622486519216,2779.090302505461,2779.090302505461,2779.090302505461,2220.844984164953,2220.844984164953,2220.844984164953,558.2453183405078,558.2453183405078,558.2453183405078,0.0,0.0,0.0,23482.712789024677
491,2010-05-18,20773.803396219406,6652.192873764506,37682.9409267082,20773.803396219406,20773.803396219406,1721.2783014043373,1721.2783014043373,1721.2783014043373,1317.728232518511,1317.728232518511,1317.728232518511,403.55006888582636,403.55006888582636,403.55006888582636,0.0,0.0,0.0,22495.081697623744
492,2010-05-19,20843.985140659588,6911.898067352895,38025.0718608554,20843.985140659588,20843.985140659588,1444.123831195422,1444.123831195422,1444.123831195422,1190.3939740619155,1190.3939740619155,1190.3939740619155,253.72985713350664,253.72985713350664,253.72985713350664,0.0,0.0,0.0,22288.10897185501
493,2010-05-20,20914.166885099767,9700.611539547977,40519.06511253444,20914.166885099767,20914.166885099767,3472.35137686354,3472.35137686354,3472.35137686354,3364.724929352649,3364.724929352649,3364.724929352649,107.62644751089125,107.62644751089125,107.62644751089125,0.0,0.0,0.0,24386.518261963305
494,2010-05-21,20984.34862953995,4672.567416594034,34702.09678751316,20984.34862953995,20984.34862953995,-976.7588638907101,-976.7588638907101,-976.7588638907101,-940.6156865422726,-940.6156865422726,-940.6156865422726,-36.143177348437554,-36.143177348437554,-36.143177348437554,0.0,0.0,0.0,20007.589765649238
495,2010-05-22,21054.53037398013,-696.8895331051494,29668.489743060465,21054.53037398013,21054.53037398013,-6657.565828592497,-6657.565828592497,-6657.565828592497,-6478.464914936127,-6478.464914936127,-6478.464914936127,-179.10091365637004,-179.10091365637004,-179.10091365637004,0.0,0.0,0.0,14396.964545387633
496,2010-05-23,21124.712118420306,5816.523623076985,36599.230537517855,21124.712118420306,21124.712118420306,-997.4255882425313,-997.4255882425313,-997.4255882425313,-674.6115186235882,-674.6115186235882,-674.6115186235882,-322.8140696189434,-322.8140696189434,-322.8140696189434,0.0,0.0,0.0,20127.286530177775
497,2010-05-24,21194.89386286049,7497.428560464495,38004.11152722336,21194.89386286049,21194.89386286049,1752.0472239302724,1752.0472239302724,1752.0472239302724,2220.8449841637184,2220.8449841637184,2220.8449841637184,-468.79776023344584,-468.79776023344584,-468.79776023344584,0.0,0.0,0.0,22946.94108679076
498,2010-05-25,21265.075607300678,7347.502704389893,37199.77517484842,21265.075607300678,21265.075607300678,699.3114504527405,699.3114504527405,699.3114504527405,1317.7282325160322,1317.7282325160322,1317.7282325160322,-618.4167820632917,-618.4167820632917,-618.4167820632917,0.0,0.0,0.0,21964.387057753418
